,url,abstract,lead_paragraph
690,https://www.nytimes.com/2023/11/16/us/politics/fisa-surveillance-law-expiration-congress.html,"If congressional inaction lets Section 702 lapse on New Year’s Eve, officials believe the program could lawfully operate into April.",Negotiations in Congress over a warrantless surveillance law are intensifying as it nears its expiration date. The debate has come during what national security officials say is a surge in threats fueled by the Israel-Hamas war.
691,https://www.nytimes.com/2023/11/01/arts/design/an-my-le-photographs-vietnam-moma.html,"At MoMA, her images of Vietnam, the American South and the California desert show the vanishing line between boot camp and theater, fiction and truth. They are tour-de-force beautiful.","The initial photographs of the Hamas-Israeli war arrived, as if out of nowhere, like a kick to the chest. How could this mutual slaughter be happening, so suddenly, and on this scale? I thought of the American poet Walt Whitman’s stuttering shocked reaction to America’s Civil War. “The dead, the dead, the dead,” he keened, “Our dead — South or North, ours all, all, all, all.”"
692,https://www.nytimes.com/2023/11/16/upshot/kamala-harris-biden-voters-polls.html,"A slice of voters would vote for Vice President Harris but not President Biden, reflecting his challenges and opportunities.","In our recent poll of voters in battleground states, we asked how people would vote if Kamala Harris were running for president. Though Donald J. Trump still led in this hypothetical matchup, Vice President Harris performed slightly better than President Biden."
693,https://www.nytimes.com/2023/11/13/opinion/nikki-haley-high-heels.html,That exchange at last week’s debate about high heels wasn’t a throwaway moment.,"If Nikki Haley and Ron DeSantis have the best shot at taking on Donald Trump for the Republican presidential nomination, there was an especially telling moment at Wednesday’s debate that shows why Ms. Haley might be better suited to endure and overcome Mr. Trump’s lines of attacks than Mr. DeSantis would be."
694,https://www.nytimes.com/2023/11/03/business/clean-energy-oil-stocks.html,"The market is focused on making money now and isn’t heeding urgent warnings about climate change, our columnist says.","Heat, drought, flood and famine. Evidence of climate change is all around us."
695,https://www.nytimes.com/2023/11/09/us/politics/republican-presidential-debate-takeaways.html,"Nikki Haley staked out a clear, hawkish vision. Ron DeSantis avoided risks. And the night’s glaring absentee, Donald Trump, again emerged untouched.",It was the undercard that underwhelmed.
696,https://www.nytimes.com/2023/11/10/nyregion/newyorktoday/marines-veteran-model-boats.html,"Raymond Daughtry Jr. served in the Korean War. A history buff, he has made model battleships including one of the U.S.S. Arizona, which was sunk at Pearl Harbor.","Good morning. It’s Friday, the federal holiday for Veterans Day. We’ll meet a 91-year-old Marine Corps veteran who builds model ships. We’ll also find out why Dr. Ruth Westheimer has just been named New York’s loneliness ambassador."
697,https://www.nytimes.com/2023/11/06/nyregion/trump-fraud-trial-testimony-what-to-expect.html,"When he takes the stand in his civil fraud trial, the former president is likely to testify that he was too busy to bother with the details of forms for banks.",Good morning. It’s Monday. We’ll find out what to listen for today when Donald Trump testifies in his civil trial in Manhattan.
698,https://www.nytimes.com/2023/11/29/us/politics/nikki-haley-super-pac-trump.html,The JPMorgan Chase C.E.O.’s show of support for Ms. Haley came on the same day that a new super PAC set out to try to draw independent voters to her candidacy.,"The chief executive of Wall Street’s largest bank threw his support behind Nikki Haley on Wednesday, just as a group of entrepreneurs confirmed that they were forming a super PAC to try to draw independent voters to her."
699,https://www.nytimes.com/2023/11/15/arts/music/apec-summit-china-philadelphia-orchestra.html,"The visit, commemorating the 50th anniversary of the orchestra’s pathbreaking 1973 visit to Beijing, drew praise from President Biden and President Xi Jinping of China.","President Biden and China’s leader, Xi Jinping, face a host of thorny geopolitical issues as they meet Wednesday in San Francisco: trade, Taiwan and the war between Israel and Hamas."
700,https://www.nytimes.com/2023/11/28/theater/amid-falling-walls-review.html,A new musical from National Yiddish Theater Folksbiene stitches together music written and performed in Eastern Europe in the 1930s and ’40s.,"With the war between Israel and Hamas keeping much of the world on tenterhooks, and the tide of antisemitism evidently rising, now is either a perfect time, or far too painful a time, for “Amid Falling Walls,” a new Yiddish-language musical set during the Holocaust."
701,https://www.nytimes.com/2023/11/18/technology/elon-musk-twitter-x-advertisers.html,"Warner Bros. Discovery and Sony have joined other companies in pausing spending on X, formerly Twitter, over Elon Musk’s endorsement of an antisemitic post.","More major advertisers have paused their spending on X, the social media service formerly known as Twitter, as the backlash continued over Elon Musk’s endorsement of an antisemitic conspiracy theory on X."
702,https://www.nytimes.com/2023/11/28/dining/nyc-restaurant-news.html,"Partridge brings holiday cheer to the Standard, East Village, bars pop up for the holiday and more restaurant news.","Imagine if, after publishing her flagship tomes, Julia Child had opened a French restaurant. George Motz has done something along those lines. The genial, whiskered filmmaker, a Long Island native, has spent decades chronicling the hamburger on TV, in guidebooks and cookbooks. He can now be seen pressing and seasoning onion-thatched portions of ground beef on the griddle at his first Hamburger America, a sunny restaurant with counter seats, booths and takeout, in SoHo. The restaurant’s name is that of his 2004 documentary film, a project that took him around the country researching hamburgers, and subsequent guidebook. In partnership with the owners of the Schnipper’s casual American restaurants, he serves a flattened fried onion burger with American cheese, and a classic smashburger with optional cheese and condiments, $7.25 for a single on a toasted, buttered potato roll, or $11.50 for a double. The meat is prime chuck, 75 percent lean. As for why the smashed burgers, they go back to what he says were the original hamburgers sold in the United States for more than 100 years. “I like history,” he said. There are fries, a few sandwiches, flavored milks including a chocolate egg cream, and Miller High Life, as well. Early next year he will invite guest hamburger makers from around the country on a monthly basis to serve their specialties. (Opens Wednesday)"
703,https://www.nytimes.com/2023/11/26/climate/biden-climate-cop28-dubai.html,He has attended the past two summits and calls climate change “the ultimate threat” but will miss the talks that are set to begin in Dubai on Thursday.,"President Biden will not attend a major United Nations climate summit that begins Thursday in Dubai, skipping an event expected to be attended by King Charles III, Pope Francis and leaders from nearly 200 countries, a White House official said Sunday."
704,https://www.nytimes.com/2023/11/10/style/daniel-andrew-monica-pastor-wedding.html,"For Daniel Andrew, the third date with Monica Pastor was the charm.","In 2019, Daniel Kneip Andrew made a deal with himself. He was between law school and his new job at a law firm and he decided to go on five dates. He had some time on his hands and would soon be busy. But after four lackluster meetings, his “expectations were at the lowest point,” Mr. Andrew said."
705,https://www.nytimes.com/2023/11/23/nyregion/rainbow-bridge-car-crash-explosion-niagara-falls.html,"The explosion at the Rainbow Bridge in Niagara Falls ignited fears of terror. The car’s occupants were local residents, and the authorities said there was no threat.","Police investigators in Niagara Falls, N.Y., were still untangling the mystery behind why a Bentley crashed and burned at a bridge at the U.S.-Canada border, killing a local couple and causing panic on both sides on one of the year’s busiest travel days."
706,https://www.nytimes.com/2023/11/25/opinion/communities-fund-russia-doctor.html,Donations to The New York Times Communities Fund may be made online or with a check.,"It was rare for Jewish women to practice radiology in post-Stalinist Russia, but that’s what Diana Amastis, now 95, did for most of her life in St. Petersburg in the 1950s and ’60s."
707,https://www.nytimes.com/2023/11/05/us/politics/biden-trump-2024-poll.html,"Voters in battleground states said they trusted Donald J. Trump over President Biden on the economy, foreign policy and immigration, as Mr. Biden’s multiracial base shows signs of fraying.","President Biden is trailing Donald J. Trump in five of the six most important battleground states one year before the 2024 election, suffering from enormous doubts about his age and deep dissatisfaction over his handling of the economy and a host of other issues, new polls by The New York Times and Siena College have found."
708,https://www.nytimes.com/2023/11/02/us/politics/house-progressives.html,"Stymied on legislation and far from the ideological base of power in the Republican-led House, Representative Becca Balint of Vermont and her fellow liberal freshmen look to one another for support.","When Representative Becca Balint saw on an encrypted text chain she uses to communicate with other Democratic women that Republicans planned to try to censure a fellow progressive, Representative Rashida Tlaib of Michigan, for participating in a pro-Gaza rally last month at the Capitol, she was angry."
709,https://www.nytimes.com/2023/11/27/us/politics/ai-us-uae-china-security-g42.html,American spy agencies have warned about the Emirati firm G42 and its work with large Chinese companies that U.S. officials consider security threats.,"When the secretive national security adviser of the United Arab Emirates, Sheikh Tahnoon bin Zayed, visited the White House in June, his American counterpart, Jake Sullivan, raised a delicate issue: G42, an artificial intelligence firm controlled by the sheikh that American officials believe is hiding the extent of its work with China."
710,https://www.nytimes.com/2023/11/08/world/europe/ukraine-eu-membership.html,The European Union’s executive arm recommended beginning membership talks with Ukraine on condition of some further changes in Kyiv.,"The European Union’s executive arm recommended on Wednesday that the bloc open membership talks with Ukraine, an encouraging step for the government in Kyiv in what remains a long and arduous joining process."
711,https://www.nytimes.com/2023/11/02/world/europe/russia-nuclear-test-ban-treaty.html,"In de-ratifying the agreement, Moscow removed another brick in the wall of formal arms control intended to limit proliferation.","In a landmark moment marking the closing chapters of the Cold War, Presidents Ronald Reagan of the United States and Mikhail S. Gorbachev of the Soviet Union concluded a 1985 summit in Geneva by issuing a joint statement declaring that “a nuclear war cannot be won and must never be fought.”"
712,https://www.nytimes.com/2023/11/01/us/politics/kamala-harris-ai.html,"In London for an artificial intelligence summit, Vice President Kamala Harris urged global leaders to address the technology’s effect on vulnerable groups.",Vice President Kamala Harris called on world leaders to tackle threats that artificial intelligence poses to human rights and democratic values in a speech in London on Wednesday. She also announced new measures the Biden administration would take to manage the risks and regulatory challenges of the emerging technology.
713,https://www.nytimes.com/2023/11/05/world/europe/russia-ukraine-war-soldiers.html,"Troops were killed as they gathered in a southern village for a military commemoration, officials said.","President Volodymyr Zelensky of Ukraine said Sunday that criminal proceedings had been initiated over an episode in which Russian missiles struck a group of Ukrainian soldiers at an award ceremony in the south of the country, killing some and leaving others wounded."
714,https://www.nytimes.com/2023/11/18/world/canada/canada-single-use-plastics-ban.html,"Steven Guilbeault, Canada’s environment minister, said the government was “strongly considering” an appeal of the federal court’s ruling.","Plastic bags have been disappearing from the checkout lines of Canadian retailers after the federal government banned them last year, along with a handful of other single-use plastic items such as straws and disposable takeout cutlery. But just as businesses and consumers were adapting, a court ruling upended the policy, a key part of Canada’s effort to be among the “world leaders in fighting plastic pollution.”"
715,https://www.nytimes.com/2023/11/17/opinion/house-republicans-budget-dysfunction.html,The attention that the budget process brings can breed dysfunction.,"Compared to a Republican representative allegedly receiving “a clean shot to the kidneys” from another representative this week, the House passing a plan to avert a government shutdown and keep federal funding flowing into early 2024 seemed almost anti-climactic."
716,https://www.nytimes.com/2023/11/18/opinion/biden-trump-axelrod-anger.html,"Biden should aim more barbs at Trump, not at fellow Democrats.",David Axelrod is not a prick.
717,https://www.nytimes.com/2023/11/10/us/politics/biden-xi-meeting.html,"Taiwan, election interference and the war in the Middle East will be on the agenda, officials say. But the leaders will also look for ways to strengthen ties.",President Biden and President Xi Jinping of China plan to meet in California on Wednesday for a discussion that Mr. Biden’s advisers say is meant to stabilize relations even as it features a host of topics on which the two fiercely competitive countries disagree.
718,https://www.nytimes.com/2023/11/04/opinion/sunday/liberal-universities-republicans.html,"Universities should use the levers of politics and money to rescue the humanities, not destroy them.",Here are a few snapshots from higher education in America:
719,https://www.nytimes.com/2023/11/16/opinion/government-shutdown-congress.html,The House agreed to keep the government open for a few weeks. But don’t expect the good sense to last long.,"The lights are going to stay on in federal government offices, and also in the suite of the House speaker, Mike Johnson, at least for a few more weeks. Up to now, it hadn’t been clear that both could happen at the same time."
720,https://www.nytimes.com/2023/11/17/world/australia/celebrity-campaign-shines-spotlight-on-new-zealand-bird-contest.html,"An endorsement from the comedian John Oliver led to a spike in votes for the eventual winner, the pūteketeke.","Like so many modern elections, the poll to decide New Zealand’s favorite bird has, in past years, been beset by accusations of vote rigging, foreign influence and debates about candidates’ eligibility."
721,https://www.nytimes.com/2023/11/09/world/australia/man-bites-crocodile.html,A surprising tale of Northern Territory chutzpah.,"It was a story that seemed almost too Australian to be true: The incredible tale of a crocodile attack, foiled by the gnashing of the victim’s jaws."
722,https://www.nytimes.com/2023/11/07/opinion/ukraine-russia-war.html,Ukrainians have been infantilized by the need to vie for international interest.,"The day Hamas attacked Israel, I unexpectedly reunited with my best friend in Kyiv."
723,https://www.nytimes.com/2023/11/16/us/politics/biden-xi-china-apec-meeting.html,"Despite simmering tensions, President Biden and President Xi Jinping exchanged the kind of pleasantries that adversarial leaders deploy when they are trying to make nice.","In Washington, President Xi Jinping of China is largely considered a mysterious autocrat who has long harbored a fatalistic view of his country’s relationship with the United States."
724,https://www.nytimes.com/2023/11/08/opinion/nikki-haley-republican-nomination.html,"Win or lose, Nikki Haley knows how to run.","A long time ago in South Carolina, as Nikki Haley recalls when she talks to voters in New Hampshire and Iowa, she ran campaigns that nobody thought much of until, unexpectedly, suddenly, she was winning them. Is that what’s happening here? Is this real?"
725,https://www.nytimes.com/2023/11/06/business/dealbook/biden-economy-trump-2024.html,"A new Times/Siena poll shows the president behind in five of six key states. Voters cite his economic track record, indicators notwithstanding.","There was little good news for President Biden in the latest Times/Siena poll of 2024 battlegrounds, which found him trailing Donald Trump in five of six key states one year before voters head to the polls. (That’s despite Trump being nearly as unpopular and fighting multiple legal battles; he is taking the stand on Monday in one of them. And, on PredictIt, which is watched by political experts, Biden holds a six-point lead on Trump.)"
726,https://www.nytimes.com/2023/11/15/us/remote-work-moms.html,"A conversation with Sarah Kessler, a reporter who wrote about how work-from-home norms may make it harder for women to get ahead.","In what has been called a silver lining to the pandemic, the share of women who are in the labor force has reached an all-time high, in part because of the increased flexibility that came with remote work, which has allowed mothers to more easily juggle professional and child care responsibilities."
727,https://www.nytimes.com/2023/11/23/world/europe/britain-rwanda-northern-ireland.html,Biden administration officials are watching whether the British government’s attempt to salvage its Rwanda asylum policy risks undermining the Northern Ireland peace accord.,"The British government’s effort to salvage its contentious policy of deporting asylum seekers to Rwanda is drawing attention from the White House, which wants to make sure any revamped legislation does not undermine the Good Friday Agreement in Northern Ireland, according to two Biden administration officials."
728,https://www.nytimes.com/2023/11/02/arts/design/auction-week-new-york-sothebys-christies.html,"Amid fears that a new war could threaten the world economy, New York’s coming auctions will test a growing consensus that the $60 billion art market is headed toward a down cycle.","Major auction houses are hedging their bets in the fall season of sales that begins Monday, offering fat guarantees to sellers to secure their works — and pricing some of their top items more conservatively after the spring season demonstrated weakness in the blazing-hot $60 billion art market. And now, sellers are trying to anticipate how the uncertainty of a new war in the Middle East will affect them."
729,https://www.nytimes.com/2023/11/21/us/politics/drones-ai-weapons-war.html,Concern about weapons that can kill without a human decision is not entirely new.,Swarms of killer drones are likely to soon be a standard feature of battlefields around the world. That has ignited debate over how or whether to regulate their use and spurred concerns about the prospect of eventually turning life-or-death decisions over to artificial intelligence programs.
730,https://www.nytimes.com/2023/11/23/opinion/thanksgiving-biden-president.html,"With the 2024 election drawing nearer, there are crucial questions to ask.","Peaks are lonely places. They don’t accommodate crowds. And Joe Biden, at the pinnacle of American politics, is to some degree isolated, as all presidents wind up being. Not many people have real, meaningful access to him. Not many voices break through."
731,https://www.nytimes.com/2023/11/30/opinion/trump-fascism-2024-election.html,The 2024 election cannot be about the price of gas.,To spend more than a little time toggling between news sites of different bents is to notice a fierce debate over the American economy right now. Which matters more — the easing of inflation or the persistence of prices that many people can’t afford or accept? Low unemployment or high interest rates? Is the intensity of Americans’ bad feelings about the economy a sane response or a senseless funk estranged from their actual financial circumstances?
732,https://www.nytimes.com/interactive/2023/11/09/opinion/republican-debate-winners-losers.html,Opinion columnists and contributors assess the candidates in Miami.,Opinion columnists and contributors assess the candidates in Miami.
733,https://www.nytimes.com/2023/11/02/opinion/pence-trump-biden-2024.html,Brace yourselves for an apocalyptic campaign season.,"It’s one thing to disparage Donald Trump. It’s quite another to throw your body between him and his efforts to steal the presidency. Mike Pence, God love him, did the latter, and that sealed his doom. To the hard-core MAGA corps, tyranny is the meaty breakfast of champions. Virtue and democracy are a wimp’s veggie canapés."
734,https://www.nytimes.com/2023/11/23/arts/design/jewish-in-the-gdr-exhibition-berlin.html,"An exhibition at Berlin’s Jewish Museum explores the Jewish experience in the authoritarian, and officially atheist, communist state throughout the Cold War era.","Just before her 14th birthday, Cathy Gelbin asked her parents for a pendant necklace with a Star of David to celebrate her “Jugendweihe,” a secular coming-of-age ceremony for German young people."
735,https://www.nytimes.com/2023/11/02/us/politics/ady-barkan-dead.html,"Mr. Barkan campaigned for Medicare for all while struggling with A.L.S., the terminal neurodegenerative disease.","Ady Barkan, a well-known activist who campaigned for Medicare for all while struggling with the neurodegenerative disease A.L.S., died on Wednesday in Santa Barbara, Calif. He was 39."
736,https://www.nytimes.com/2023/11/17/us/california-art.html,"Readers recommend their favorite museums and art destinations, including several hidden gems.","If the weather forecast holds, much of California is supposed to be rainy this weekend, making it a perfect time to visit a museum."
737,https://www.nytimes.com/2023/11/08/arts/design/picasso-sothebys-emily-fisher-landau-auction.html,The blue-chip collection of Emily Fisher Landau sold at Sotheby’s on Wednesday night for a total of $406.4 million.,"A brilliant blue painting by Pablo Picasso of his young mistress was crowned the prized lot of the November auction season so far after it sold at Sotheby’s in New York for $139.4 million, with buyer’s fees, on Wednesday."
738,https://www.nytimes.com/2023/11/04/opinion/sunday/china-nuclear-weapons-russia.html,"After months of tense relations between the U.S. and China, there is a welcome sign of better communication.","After months of troubled relations, and then some tentative steps to bridge the gap between the United States and China, there is one glaring omission: American and Chinese military leaders still don’t communicate with one another directly. That’s important because those lines of communication are the best way to avoid the kind of misunderstandings or overreactions that can lead to actual conflict. That’s why it’s encouraging that the countries plan to meet on Monday to discuss arms control."
739,https://www.nytimes.com/2023/11/13/us/hollywood-actors-contract-vote.html,The tentative agreement would end the longest movie and television strike in SAG-AFTRA’s 90-year history.,"For the past several months, production in Hollywood has been at a near standstill."
740,https://www.nytimes.com/2023/11/21/briefing/gaza-women-russia-ukraine-openai.html,Conditions for women and children in Gaza.,"The streets were empty. The ambulance couldn’t come for more than half an hour, and the hospital’s maternity ward no longer functioned. The only sounds were the noises of planes and shelling."
741,https://www.nytimes.com/2023/11/10/books/review/childrens-lit-taboos.html,Taboos about what can’t be shown in picture books vary around the world.,"One of the funniest books I know includes a spread illustrating some of the different positions in which a man and a woman can “fit together.” One configuration involves a space hopper, another a skateboard. Published in 1993, Babette Cole’s “Mummy Laid an Egg!” is a Where-do-babies-come-from? book for young kids that not only tells it like it is (space hopper and all), but also jokes about the outlandish fairy tales desperate parents use to avoid discussing something they really, really don’t want to talk about."
742,https://www.nytimes.com/2023/11/14/us/politics/government-shutdown-vote-mike-johnson.html,"With many Republicans refusing to back more government spending, Democrats supplied the bulk of the votes for the speaker’s bill to extend federal funding through early 2024.","Speaker Mike Johnson was forced on Tuesday to rely on Democratic votes as the House passed legislation to keep federal funding flowing into early 2024, after scores of Republicans opposed his plan to avert a government shutdown at the end of the week."
743,https://www.nytimes.com/2023/11/14/dining/eatalys-italian-kingdom-expands-to-soho.html,"Haam moves from takeout to full restaurant, the Mark Hotel installs a cozy chalet and more restaurant news.","This, the third Eataly in Manhattan, the ninth in the United States and the 49th worldwide, is more restaurant than food market. About half the 20,000-square-foot space, smaller than the Eataly locations in the Flatiron and financial districts, is taken up by a 200-seat dining room and bar, generously windowed, with a brick wall and a bar done in natural wood. Just past the restaurant is the cafe, a casual all-day coffee bar with tables serving pastries, breakfast fare and other light food like Roman-style pizza alla pala. Unlike the usual Eataly template, there are no dining counters in the retail food departments like the pizzeria or butcher. The restaurant’s wine list and menu are thoroughly Italian, with beef carpaccio, cold seafood salad, radicchio salad, tagliatelle Bolognese, rigatoni carbonara, lasagna with mushroom ragù and various pizzas. The market side of the establishment sells groceries like sauces, oils, pastas and condiments, including some newly anointed with Eataly’s private label. Fresh food like produce, meats, seafood, cheeses and charcuterie is all prepackaged. Tommaso Brusò, the new chief executive of Eataly North America, said another 20 Eatalys are planned for North America in the next five years. And while they’re at it, they will also be expanding the Flatiron district store next spring. (Opens Nov. 25) "
744,https://www.nytimes.com/2023/11/01/us/san-francisco-license-plate-covers.html,"The city attorney plans to order four websites to stop selling gadgets used to evade the police, tolls and tickets, calling them “like something out of Gotham City.”","A suspect speeds through city streets while trying to evade the police and, with the push of a button next to the driver’s seat, lowers an opaque screen over the car’s license plate."
745,https://www.nytimes.com/2023/11/03/world/africa/us-africa-agoa-suspensions.html,Tensions hung over a trade summit in Johannesburg after the Biden administration suspended four African countries that had belonged to a program aimed at promoting economic development.,"As the United States seeks to deepen its relationships with African nations and counter the influence of rivals like Russia and China, it confronts a tricky question: How does it respond when countries do things that run afoul of Washington’s stated commitment to democracy and human rights?"
746,https://www.nytimes.com/2023/11/15/opinion/tipping-percent-door-dash.html,Changes in technology and custom have shifted the balance of power away from customers.,Why do you tip? And have your reasons for tipping changed lately? Is there less gratitude in the mix and more — shall we say — fear?
747,https://www.nytimes.com/2023/11/14/books/review/we-are-your-soldiers-alex-rowell.html,"In “We Are Your Soldiers,” Alex Rowell shows how the Egyptian president Gamal Abdel Nasser inspired and fostered autocracy among his Arab neighbors in the 20th century and beyond.","On Sept. 1, 1969, a group of Libyan Army men launched a haphazard but ultimately successful coup that toppled the country’s monarch, King Idris I, and put them in charge of the large oil-rich nation on the Mediterranean coast. Taking to the airwaves, their leader, a little-known officer in his late 20s named Muammar el-Qaddafi, announced the dawn of a new era in a country where “all will be free, brothers within a society in which — with God’s help — prosperity and equality will be seen to rule us all.”"
748,https://www.nytimes.com/2023/11/24/business/x-elon-musk-advertisers.html,"Internal documents show companies like Airbnb, Coca-Cola and Microsoft have halted ads, or may do so, after Elon Musk’s endorsement of an antisemitic conspiracy theory.","X, the social media company formerly known as Twitter, could lose as much as $75 million in advertising revenue by the end of the year as dozens of major brands pause their marketing campaigns after its owner, Elon Musk, endorsed an antisemitic conspiracy theory this month."
749,https://www.nytimes.com/2023/11/04/world/europe/zelensky-rebuke-general-zaluzhny.html,The presidential office said Gen. Valery Zaluzhny’s declaration that the war is at a stalemate was helpful to the Russians.,"The office of President Volodymyr Zelensky on Saturday chastised Ukraine’s top military commander for publicly declaring the war at a stalemate, suggesting the comments would help the Russian invasion. It was a striking public rebuke that signaled an emerging rift between the military and civilian leadership at an already challenging time for Ukraine."
750,https://www.nytimes.com/2023/11/28/world/europe/ukraine-spy-chief-wife-poisoned.html,"Marianna Budanova, whose husband is the director of military intelligence, is recovering in a hospital, the officials said. Her husband has long accused Russia of trying to kill him.","The wife of Ukraine’s military intelligence chief has been poisoned and is recovering in a hospital, Ukrainian intelligence officials said on Tuesday, an incident that has led to widespread speculation that Russia was stepping up efforts to target Ukraine’s senior leadership."
751,https://www.nytimes.com/2023/11/27/upshot/poll-biden-young-voters.html,Almost all the polling shows the same pattern. Could the coming campaign restore Democrats’ usual advantage?,Could President Biden and Donald J. Trump really be locked in a close race among young voters — a group Democrats typically carry by double digits — as the recent Times/Siena polls suggest?
752,https://www.nytimes.com/2023/11/29/world/europe/germany-military-strategic-pivot-stalls.html,"In the days after Russia’s invasion of Ukraine, Chancellor Olaf Scholz promised to revitalize Germany’s military. Nearly two years on, major change has yet to be felt.","Just days after Russia’s invasion of Ukraine, Chancellor Olaf Scholz vowed to revitalize a German military that had fallen into disrepair since the end of the Cold War."
753,https://www.nytimes.com/2023/11/18/opinion/george-santos-republican-party.html,Mr. Santos has exposed just how much craziness the Republican Party is willing to tolerate in pursuit of narrow partisan gains.,"By now, you probably know a lot about George Santos, the congressman who scammed with abandon and made up almost everything. His college diploma. His grandparents who “survived” the Holocaust. Many of his most egregious untruths were unveiled by The New York Times last December. This week, the House Ethics Committee went even further, reporting that he had used campaign money for Atlantic City trips and things marked “Botox.”"
754,https://www.nytimes.com/2023/11/20/us/politics/rosalynn-carter-first-lady.html,"Mrs. Carter transformed the unelected, unpaid and sometimes unappreciated position of first lady in ways that reverberate to this day.","Some two decades after leaving the White House, Rosalynn Carter reflected on the criticism she generated for expanding the role of a first lady. “You can’t let it stop you,” she told an interviewer. “I didn’t let it stop me.”"
755,https://www.nytimes.com/2023/11/15/world/europe/uk-rwanda-deportation-supreme-court.html,"Dealing a major blow to the governing Conservative Party, Britain’s highest court said the East African country was not a safe place for refugees.","Britain’s Supreme Court ruled on Wednesday that a policy to deport asylum seekers to Rwanda is unlawful, dealing a major blow to a Conservative government that has long described the plan as central to its pledge to stop the arrival of the small boats that cross the English Channel."
756,https://www.nytimes.com/2023/11/02/technology/sam-bankman-fried-silicon-valley.html,Tech investors lauded Mr. Bankman-Fried and helped fund his FTX crypto exchange. The tech industry has since done what it does best: move on.,"In the four weeks that Sam Bankman-Fried, the founder of the FTX cryptocurrency exchange, was on trial on fraud charges, the tech industry:"
757,https://www.nytimes.com/2023/11/19/world/americas/argentina-election-milei-massa.html,"On Sunday, voters will choose whether to elect a far-right libertarian, Javier Milei, or the center-left economy minister, Sergio Massa.","For months, Argentina has been consumed by a single question."
758,https://www.nytimes.com/2023/11/08/style/nikki-haley-debate-style.html,"Whether on the debate stage or “The Daily Show,” the Republican presidential candidate is strategic about standing out — in every way.","In a crowded field of Republican presidential candidates, Nikki R. Haley is starting to stand out. Such, anyway, seems to be the conclusion of pollsters, voters and donors alike, who have helped bolster her numbers since she first took to the debate stage back in August. She’s on enough of an upswing that “Saturday Night Live” has started to prep a Haley character in anticipation."
759,https://www.nytimes.com/2023/11/25/us/mike-johnson-far-right-republicans.html,"After their party was decimated in the 2008 elections, mainstream Republican leaders believed they could harness rising far-right populist forces. Instead, they were overrun by them.","The roots of the Republican crackup this fall that paralyzed the House, fueled the unexpected rise of Speaker Mike Johnson and now threatens to force a government shutdown crisis early next year lie in a fateful choice the party made more than a decade ago that has come back to haunt its leaders."
760,https://www.nytimes.com/2023/11/16/world/asia/china-biden-xi-summit.html,China’s depiction of Xi Jinping’s U.S. visit reflected his sometimes-contradictory priorities: to project both strength and a willingness to engage with Washington.,"Meeting with President Biden for the first time in a year, China’s leader, Xi Jinping, reiterated his determination to unify with Taiwan, but stopped short of mentioning the potential use of force. He denounced what he called futile American efforts at containing China, but also acknowledged that U.S. tech restrictions had taken a toll."
761,https://www.nytimes.com/2023/11/10/arts/music/wegz-egyptian-rapper.html,"The 25-year-old has become a streaming star without releasing a full album. He just wrapped his first shows in the United States, and hopes to take his music even further.","On the ninth stop of his first world tour, the Egyptian rapper Wegz finished soundcheck at the Howard Theater in Washington, D.C., and relaxed on a worn black leather couch wearing a gray Carhartt fleece jacket and cream New Balance 990 sneakers. In his unflashy attire, passers-by might not have recognized one of the biggest artists in the emerging Arabic music scene calmly awaiting his set time."
762,https://www.nytimes.com/2023/11/07/opinion/gop-debate-trump.html,His opponents have to take him on with sustained attacks that don’t alienate his supporters. There’s a right approach and a wrong approach.,"In the movie “Back to the Future II,” Michael J. Fox’s character, Marty McFly, is transported to the fall of 2015 and encounters a world of self-tying shoes and hoverboards. He finds himself trying to make sense of how people behave and the choices they make."
763,https://www.nytimes.com/2023/11/02/world/europe/ukraine-zaluzhny-war.html,"In a candid assessment, Gen. Valery Zaluzhny said no “beautiful breakthrough” was imminent and that breaking the deadlock could require advances in technological warfare.","Ukraine’s top commander has acknowledged that his forces are locked in a “stalemate” with Russia along a front line that has barely shifted despite months of fierce fighting, and that no significant breakthrough was imminent. It is the most candid assessment so far by a leading Ukrainian official of the military’s stalled counteroffensive."
764,https://www.nytimes.com/2023/11/18/world/europe/europe-military-aid-ukraine.html,"Germany, Norway, Britain and others are increasing weapons production to help Kyiv. But the aid may be coming too late as winter looms and Ukraine’s counteroffensive against Russia stalls.","Faced with growing American reluctance to send more military aid to Ukraine, European leaders are moving to fill the gap, vowing new support for Kyiv as it battles Russia in a war in Europe’s backyard."
765,https://www.nytimes.com/2023/11/13/world/asia/myanmar-national-unity-government-coup-rohingya.html,"The National Unity Government of Myanmar, formed as an alternative to the junta that orchestrated a 2021 coup, has to battle global apathy and ignorance as it struggles for recognition.","Three blocks from the White House, at the end of a fluorescent-lit hallway on the sixth floor of a co-working space for “business nomads, freelancers and energetic entrepreneurs,” sits the American headquarters of the National Unity Government of Myanmar."
